apartment_name,region_name,legal_dong,jibun,road_name,deal_type,deal_year,deal_month,deal_day,deal_amount,area,floor,longitude,latitude,coordinate_source,coordinates_wkt
주공11단지,남동구,,,,매매,,,,,,,126.7407115,37.46155376,apt_master_info,POINT(126.7407115 37.46155376)
해운대힐스테이트위브,해운대구,,,,매매,,,,,,,127.0523205,37.54089352,apt_master_info,POINT(127.0523205 37.54089352)
두산위브트레지움,강북구,,,,매매,,,,,,,127.0169794,37.61759867,apt_master_info,POINT(127.0169794 37.61759867)
호반리젠시빌1,광산구,,,,매매,,,,,,,126.8462481,35.21078548,apt_master_info,POINT(126.8462481 35.21078548)
광주수완세영리첼,광산구,,,,매매,,,,,,,127.017582,37.63611425,apt_master_info,POINT(127.017582 37.63611425)
진천역AK그랑폴리스,달서구,,,,매매,,,,,,,128.5183712,35.81492714,apt_master_info,POINT(128.5183712 35.81492714)
태화강엑소디움,중구,,,,매매,,,,,,,129.3225739,35.55313624,apt_master_info,POINT(129.3225739 35.55313624)
샹그레빌아파트,성북구,,,,매매,,,,,,,127.0413456,37.5962739,apt_master_info,POINT(127.0413456 37.5962739)
대림e-편한세상4,구로구,,,,매매,,,,,,,126.887095,37.51080858,apt_master_info,POINT(126.887095 37.51080858)
우미,서구,,,,매매,,,,,,,126.8785951,35.13975213,apt_master_info,POINT(126.8785951 35.13975213)
우정혁신엘에이치2단지,중구,,,,매매,,,,,,,129.2914956,35.55922135,apt_master_info,POINT(129.2914956 35.55922135)
송도오션파크베르디움,연수구,,,,전세,,,,,,,126.930072,37.57591318,apt_master_info,POINT(126.930072 37.57591318)
상계주공9(고층),노원구,,,,매매,,,,,,,127.0599687,37.66297893,apt_master_info,POINT(127.0599687 37.66297893)
신동아파밀리에,광진구,,,,매매,,,,,,,127.1047412,37.54694871,apt_master_info,POINT(127.1047412 37.54694871)
성서동서서한,달서구,,,,매매,,,,,,,128.5036503,35.85823552,apt_master_info,POINT(128.5036503 35.85823552)
신화타워,동래구,,,,매매,,,,,,,129.0794852,35.21397092,apt_master_info,POINT(129.0794852 35.21397092)
삼성,광산구,,,,매매,,,,,,,126.819833,35.17296133,apt_master_info,POINT(126.819833 35.17296133)
우성2,연수구,,,,매매,,,,,,,126.6851248,37.41185269,apt_master_info,POINT(126.6851248 37.41185269)
동서변리벤빌,북구,,,,매매,,,,,,,128.5978111,35.92483435,apt_master_info,POINT(128.5978111 35.92483435)
성화파인빌,광산구,,,,매매,,,,,,,126.7974508,35.15772896,apt_master_info,POINT(126.7974508 35.15772896)
산격대우,북구,,,,매매,,,,,,,128.6114846,35.90059567,apt_master_info,POINT(128.6114846 35.90059567)
한진(609-1),성북구,,,,매매,,,,,,,127.0449362,37.62451751,apt_master_info,POINT(127.0449362 37.62451751)
수성효성해링턴플레이스,수성구,,,,매매,,,,,,,127.0776138,37.58667434,apt_master_info,POINT(127.0776138 37.58667434)
신봉,관악구,,,,매매,,,,,,,126.949808,37.48496916,apt_master_info,POINT(126.949808 37.48496916)
개포주공7단지,강남구,,,,매매,,,,,,,127.0796421,37.64726145,apt_master_info,POINT(127.0796421 37.64726145)
운남주공8단지,광산구,,,,매매,,,,,,,126.8139104,35.17785734,apt_master_info,POINT(126.8139104 35.17785734)
청우하이츠,중구,,,,매매,,,,,,,129.3070078,35.558523,apt_master_info,POINT(129.3070078 35.558523)
e편한세상송도,연수구,,,,매매,,,,,,,127.0272608,37.64978687,apt_master_info,POINT(127.0272608 37.64978687)
더샵리비테르2차,중구,,,,매매,,,,,,,128.6003229,35.85826153,apt_master_info,POINT(128.6003229 35.85826153)
삼환,구로구,,,,매매,,,,,,,126.8544147,37.49478266,apt_master_info,POINT(126.8544147 37.49478266)
e편한세상송도,연수구,,,,매매,,,,,,,127.0272608,37.64978687,apt_master_info,POINT(127.0272608 37.64978687)
성서푸른마을,달서구,,,,월세,,,,,,,128.5081062,35.85997148,apt_master_info,POINT(128.5081062 35.85997148)
청구(천상그린타운)1차,울주군,,,,매매,,,,,,,127.0106815,37.57932188,apt_master_info,POINT(127.0106815 37.57932188)
럭키하나,유성구,,,,매매,,,,,,,127.3492243,36.38583787,apt_master_info,POINT(127.3492243 36.38583787)
미진이지비아,달성군,,,,매매,,,,,,,128.6882072,34.86409078,apt_master_info,POINT(128.6882072 34.86409078)
세븐하이츠,달서구,,,,월세,,,,,,,128.5171598,35.85347199,apt_master_info,POINT(128.5171598 35.85347199)
수성2차e-편한세상,수성구,,,,매매,,,,,,,128.6479128,35.85553087,apt_master_info,POINT(128.6479128 35.85553087)
상계주공6(고층),노원구,,,,매매,,,,,,,127.0614598,37.65231088,apt_master_info,POINT(127.0614598 37.65231088)
수목원서한이다음,달서구,,,,전세,,,,,,,126.9324853,37.49753123,apt_master_info,POINT(126.9324853 37.49753123)
트리지움,송파구,,,,매매,,,,,,,127.0913276,37.50972289,apt_master_info,POINT(127.0913276 37.50972289)
디에이치반포라클라스,서초구,,,,매매,,,,,,,127.4515075,36.63406697,apt_master_info,POINT(127.4515075 36.63406697)
돈의문센트레빌,서대문구,,,,매매,,,,,,,126.9616241,37.56619287,apt_master_info,POINT(126.9616241 37.56619287)
구서신동아,금정구,,,,매매,,,,,,,129.0881923,35.25712081,apt_master_info,POINT(129.0881923 35.25712081)
힐스테이트연산,연제구,,,,월세,,,,,,,127.0523205,37.54089352,apt_master_info,POINT(127.0523205 37.54089352)
만수주공2단지,남동구,,,,매매,,,,,,,126.7341146,37.45764746,apt_master_info,POINT(126.7341146 37.45764746)
광명,서구,,,,매매,,,,,,,126.8824302,35.13989425,apt_master_info,POINT(126.8824302 35.13989425)
광주선운지구이지더원3단지,광산구,,,,매매,,,,,,,126.9324853,37.49753123,apt_master_info,POINT(126.9324853 37.49753123)
현대홈타운,강동구,,,,매매,,,,,,,127.1384897,37.55648338,apt_master_info,POINT(127.1384897 37.55648338)
지에스그린자이2차,북구,,,,매매,,,,,,,126.8826342,35.20855585,apt_master_info,POINT(126.8826342 35.20855585)
대구월배2차아이파크,달서구,,,,전세,,,,,,,126.930072,37.57591318,apt_master_info,POINT(126.930072 37.57591318)
초록,강서구,,,,매매,,,,,,,126.8336585,37.54573494,apt_master_info,POINT(126.8336585 37.54573494)
삼정그린코아,동래구,,,,매매,,,,,,,129.0522584,35.19802404,apt_master_info,POINT(129.0522584 35.19802404)
목화,사상구,,,,매매,,,,,,,128.9805783,35.13816024,apt_master_info,POINT(128.9805783 35.13816024)
신공덕래미안3차,마포구,,,,매매,,,,,,,126.9568384,37.54545527,apt_master_info,POINT(126.9568384 37.54545527)
운남주공9단지,광산구,,,,매매,,,,,,,126.8097955,35.17776176,apt_master_info,POINT(126.8097955 35.17776176)
대동한마음타운,북구,,,,매매,,,,,,,129.3274154,35.63767396,apt_master_info,POINT(129.3274154 35.63767396)
다대동롯데캐슬몰운대,사하구,,,,매매,,,,,,,128.9618303,35.0561056,apt_master_info,POINT(128.9618303 35.0561056)
시대,연수구,,,,매매,,,,,,,126.6695042,37.422713,apt_master_info,POINT(126.6695042 37.422713)
삼성래미안,영등포구,,,,월세,,,,,,,126.9154309,37.50545572,apt_master_info,POINT(126.9154309 37.50545572)
성좌A,수성구,,,,매매,,,,,,,128.6508516,35.854018,apt_master_info,POINT(128.6508516 35.854018)
괘법한신2,사상구,,,,매매,,,,,,,128.9791018,35.1683928,apt_master_info,POINT(128.9791018 35.1683928)
논현단풍마을트리플에듀,남동구,,,,매매,,,,,,,127.1990852,37.2363692,apt_master_info,POINT(127.1990852 37.2363692)
대구대곡엘에이치천년나무1단지,달서구,,,,전세,,,,,,,128.5295287,35.80216605,apt_master_info,POINT(128.5295287 35.80216605)
태화강엑소디움,중구,,,,매매,,,,,,,129.3225739,35.55313624,apt_master_info,POINT(129.3225739 35.55313624)
하남주공(2단지),광산구,,,,매매,,,,,,,126.8034665,35.1652248,apt_master_info,POINT(126.8034665 35.1652248)
롯데캐슬골드,남동구,,,,매매,,,,,,,126.7168537,37.45453808,apt_master_info,POINT(126.7168537 37.45453808)
신성,서구,,,,매매,,,,,,,127.1318633,37.52806687,apt_master_info,POINT(127.1318633 37.52806687)
동아2,북구,,,,매매,,,,,,,126.8856857,37.50886042,apt_master_info,POINT(126.8856857 37.50886042)
남양휴튼,북구,,,,매매,,,,,,,126.87755,35.18289977,apt_master_info,POINT(126.87755 35.18289977)
센텀더세진,해운대구,,,,매매,,,,,,,129.1586367,35.22961441,apt_master_info,POINT(129.1586367 35.22961441)
동대구반도유보라,동구,,,,매매,,,,,,,128.6185078,35.87614153,apt_master_info,POINT(128.6185078 35.87614153)
벽산블루밍,부산진구,,,,매매,,,,,,,129.0399275,35.15780823,apt_master_info,POINT(129.0399275 35.15780823)
구영지구푸르지오2단지,울주군,,,,매매,,,,,,,129.2461605,35.57047155,apt_master_info,POINT(129.2461605 35.57047155)
월성협성휴포레,달서구,,,,월세,,,,,,,128.5225152,35.82477557,apt_master_info,POINT(128.5225152 35.82477557)
성덕마을대방노블랜드3차,광산구,,,,매매,,,,,,,127.0925332,37.55485626,apt_master_info,POINT(127.0925332 37.55485626)
세천삼정그린코아더베스트아파트1단지,달성군,,,,매매,,,,,,,128.4796788,35.87530613,apt_master_info,POINT(128.4796788 35.87530613)
효천시티프라디움,남구,,,,매매,,,,,,,126.871179,35.10163239,apt_master_info,POINT(126.871179 35.10163239)
정관동일스위트1차,기장군,,,,매매,,,,,,,127.0663621,37.60361913,apt_master_info,POINT(127.0663621 37.60361913)
삼산주공미래타운4차,부평구,,,,매매,,,,,,,126.7440113,37.52064626,apt_master_info,POINT(126.7440113 37.52064626)
그랜드센트럴,동구,,,,매매,,,,,,,126.9153565,35.15706786,apt_master_info,POINT(126.9153565 35.15706786)
엘지메트로시티1,남구,,,,매매,,,,,,,129.1128054,35.12829218,apt_master_info,POINT(129.1128054 35.12829218)
연산자이,연제구,,,,매매,,,,,,,129.0892548,35.18864954,apt_master_info,POINT(129.0892548 35.18864954)
제일풍경채센트럴,달성군,,,,매매,,,,,,,128.4653283,35.69065863,apt_master_info,POINT(128.4653283 35.69065863)
무등산아이파크,동구,,,,매매,,,,,,,126.930072,37.57591318,apt_master_info,POINT(126.930072 37.57591318)
명곡미래빌4,달성군,,,,매매,,,,,,,128.4995948,35.79807031,apt_master_info,POINT(128.4995948 35.79807031)
한솔폴라리스,부산진구,,,,월세,,,,,,,129.0538887,35.15707775,apt_master_info,POINT(129.0538887 35.15707775)
대구혁신도시서원프레시빌,동구,,,,매매,,,,,,,127.077392,37.6168498,apt_master_info,POINT(127.077392 37.6168498)
문수산 더샵,울주군,,,,매매,,,,,,,129.250781,35.55056668,apt_master_info,POINT(129.250781 35.55056668)
현대1,계양구,,,,전세,,,,,,,126.7131718,37.5329796,apt_master_info,POINT(126.7131718 37.5329796)
한양,계양구,,,,매매,,,,,,,126.7236014,37.53381256,apt_master_info,POINT(126.7236014 37.53381256)
광원,수영구,,,,매매,,,,,,,129.1073058,35.16192777,apt_master_info,POINT(129.1073058 35.16192777)
주공19단지(창동리버타운),도봉구,,,,월세,,,,,,,126.989303,37.54256684,apt_master_info,POINT(126.989303 37.54256684)
대동,부산진구,,,,매매,,,,,,,129.0206519,35.14357611,apt_master_info,POINT(129.0206519 35.14357611)
도성,남구,,,,매매,,,,,,,129.2960641,35.53773092,apt_master_info,POINT(129.2960641 35.53773092)
펠리체,달서구,,,,전세,,,,,,,128.5385432,35.83943573,apt_master_info,POINT(128.5385432 35.83943573)
이안동대구,동구,,,,매매,,,,,,,128.6169021,35.87832205,apt_master_info,POINT(128.6169021 35.87832205)
한화2단지,부평구,,,,매매,,,,,,,126.7264615,37.53482535,apt_master_info,POINT(126.7264615 37.53482535)
삼경빌라맨션,서구,,,,매매,,,,,,,129.0180615,35.0800895,apt_master_info,POINT(129.0180615 35.0800895)
래미안솔베뉴,강동구,,,,매매,,,,,,,127.1452809,37.55311434,apt_master_info,POINT(127.1452809 37.55311434)
삼정그린코아포레스트(1단지),동구,,,,매매,,,,,,,127.0106815,37.57932188,apt_master_info,POINT(127.0106815 37.57932188)
운암네오미아,유성구,,,,매매,,,,,,,127.3907344,36.41944857,apt_master_info,POINT(127.3907344 36.41944857)
우성1차,동작구,,,,매매,,,,,,,126.968665,37.52166075,apt_master_info,POINT(126.968665 37.52166075)
다대동롯데캐슬몰운대,사하구,,,,매매,,,,,,,128.9618303,35.0561056,apt_master_info,POINT(128.9618303 35.0561056)
힐링타운,유성구,,,,매매,,,,,,,127.345682,36.35815026,apt_master_info,POINT(127.345682 36.35815026)
포세이돈에이,부산진구,,,,매매,,,,,,,129.063446,35.15842375,apt_master_info,POINT(129.063446 35.15842375)
성서우방타운,달서구,,,,매매,,,,,,,128.5058192,35.85617815,apt_master_info,POINT(128.5058192 35.85617815)
쌍용아진그린4,북구,,,,매매,,,,,,,129.3369357,35.63185988,apt_master_info,POINT(129.3369357 35.63185988)
상계주공12(고층),노원구,,,,매매,,,,,,,127.0594158,37.66628031,apt_master_info,POINT(127.0594158 37.66628031)
온산동원아파트2차,울주군,,,,매매,,,,,,,126.8639619,37.5447871,apt_master_info,POINT(126.8639619 37.5447871)
태화강서희스타힐스,남구,,,,매매,,,,,,,129.2723844,35.55225458,apt_master_info,POINT(129.2723844 35.55225458)
경남아너스빌,북구,,,,매매,,,,,,,129.0161446,35.24140197,apt_master_info,POINT(129.0161446 35.24140197)
주공그린빌8,북구,,,,매매,,,,,,,128.6023939,35.91784923,apt_master_info,POINT(128.6023939 35.91784923)
괴정 K스타파크,사하구,,,,매매,,,,,,,129.0002353,35.10523232,apt_master_info,POINT(129.0002353 35.10523232)
주례경동리인,사상구,,,,매매,,,,,,,128.9971085,35.15640692,apt_master_info,POINT(128.9971085 35.15640692)
정관양우내안愛,기장군,,,,매매,,,,,,,127.0712213,37.65603856,apt_master_info,POINT(127.0712213 37.65603856)
강변센트럴하이츠,남구,,,,매매,,,,,,,129.3146656,35.54865479,apt_master_info,POINT(129.3146656 35.54865479)
송강그린,유성구,,,,매매,,,,,,,127.3822663,36.43214728,apt_master_info,POINT(127.3822663 36.43214728)
루원시티SKLeaders'VIEW,서구,,,,월세,,,,,,,126.9066653,37.55615468,apt_master_info,POINT(126.9066653 37.55615468)
현대,성동구,,,,매매,,,,,,,127.0425493,37.5695499,apt_master_info,POINT(127.0425493 37.5695499)
죽곡 한신 휴 플러스,달성군,,,,매매,,,,,,,128.4637149,35.85228909,apt_master_info,POINT(128.4637149 35.85228909)
월배삼정그린코아포레스트,달서구,,,,전세,,,,,,,128.5152701,35.82065584,apt_master_info,POINT(128.5152701 35.82065584)
월성동코오롱하늘채1단지,달서구,,,,매매,,,,,,,127.0656862,37.60636291,apt_master_info,POINT(127.0656862 37.60636291)
쌍용아진그린4,북구,,,,매매,,,,,,,129.3369357,35.63185988,apt_master_info,POINT(129.3369357 35.63185988)
원당풍림아이원,서구,,,,매매,,,,,,,126.696624,37.59132702,apt_master_info,POINT(126.696624 37.59132702)
우방드림시티,달서구,,,,매매,,,,,,,128.5346499,35.84510531,apt_master_info,POINT(128.5346499 35.84510531)
신사씨티,은평구,,,,매매,,,,,,,126.904098,37.60031248,apt_master_info,POINT(126.904098 37.60031248)
럭키송도,연수구,,,,매매,,,,,,,126.6427494,37.42441255,apt_master_info,POINT(126.6427494 37.42441255)
광명13차,부평구,,,,매매,,,,,,,126.7387876,37.52328152,apt_master_info,POINT(126.7387876 37.52328152)
청라 엑슬루타워,서구,,,,매매,,,,,,,129.1064796,35.13993054,apt_master_info,POINT(129.1064796 35.13993054)
엘지,해운대구,,,,매매,,,,,,,129.1735861,35.18048671,apt_master_info,POINT(129.1735861 35.18048671)
구월아시아드선수촌센트럴자이,남동구,,,,매매,,,,,,,126.7133959,37.44408413,apt_master_info,POINT(126.7133959 37.44408413)
시영(1~5동),부산진구,,,,매매,,,,,,,129.0268198,35.10771503,apt_master_info,POINT(129.0268198 35.10771503)
서면동일파크스위트1차,부산진구,,,,매매,,,,,,,129.0443287,35.16500615,apt_master_info,POINT(129.0443287 35.16500615)
누리,서구,,,,매매,,,,,,,127.3713536,36.35888419,apt_master_info,POINT(127.3713536 36.35888419)
논현아이파크,강남구,,,,월세,,,,,,,126.930072,37.57591318,apt_master_info,POINT(126.930072 37.57591318)
협성르네상스,사하구,,,,매매,,,,,,,128.9720212,35.07450884,apt_master_info,POINT(128.9720212 35.07450884)
진천역AK그랑폴리스,달서구,,,,매매,,,,,,,128.5183712,35.81492714,apt_master_info,POINT(128.5183712 35.81492714)
롯데캐슬아르떼,서초구,,,,매매,,,,,,,126.9844116,37.48364257,apt_master_info,POINT(126.9844116 37.48364257)
헤르만스테이트,중랑구,,,,매매,,,,,,,127.0787526,37.6162229,apt_master_info,POINT(127.0787526 37.6162229)
롯데관악타워,동작구,,,,매매,,,,,,,126.9232205,37.49077722,apt_master_info,POINT(126.9232205 37.49077722)
호반1,광산구,,,,매매,,,,,,,126.790801,35.12754087,apt_master_info,POINT(126.790801 35.12754087)
연산엘지,연제구,,,,매매,,,,,,,129.103648,35.18397146,apt_master_info,POINT(129.103648 35.18397146)
EG스위트밸리3차,광산구,,,,매매,,,,,,,126.7938284,35.15868466,apt_master_info,POINT(126.7938284 35.15868466)
이지더원1단지,광산구,,,,매매,,,,,,,126.7758661,35.14753576,apt_master_info,POINT(126.7758661 35.14753576)
포레나동래,동래구,,,,매매,,,,,,,129.0903613,35.19642273,apt_master_info,POINT(129.0903613 35.19642273)
성원(사슴4),노원구,,,,매매,,,,,,,127.0625051,37.62943321,apt_master_info,POINT(127.0625051 37.62943321)
중랑숲리가,중랑구,,,,매매,,,,,,,127.1049847,37.60241221,apt_master_info,POINT(127.1049847 37.60241221)
연제2차대주피오레,북구,,,,매매,,,,,,,126.8697107,35.1968084,apt_master_info,POINT(126.8697107 35.1968084)
구월힐스테이트1단지,남동구,,,,매매,,,,,,,126.7121801,37.45509593,apt_master_info,POINT(126.7121801 37.45509593)
송도더샵그린워크3차(18-1블럭),연수구,,,,매매,,,,,,,127.0106815,37.57932188,apt_master_info,POINT(127.0106815 37.57932188)
이편한세상금호파크힐스,성동구,,,,매매,,,,,,,127.0503523,37.54189817,apt_master_info,POINT(127.0503523 37.54189817)
검단자이1단지,서구,,,,매매,,,,,,,126.6384916,37.59669724,apt_master_info,POINT(126.6384916 37.59669724)
양평한신,영등포구,,,,매매,,,,,,,126.986984,37.53984355,apt_master_info,POINT(126.986984 37.53984355)
우방,북구,,,,매매,,,,,,,129.3248114,35.63749663,apt_master_info,POINT(129.3248114 35.63749663)
대안IPARK,울주군,,,,매매,,,,,,,129.2854668,35.41240686,apt_master_info,POINT(129.2854668 35.41240686)
두산위브,달서구,,,,매매,,,,,,,128.5457949,35.84423987,apt_master_info,POINT(128.5457949 35.84423987)
선암에코하이츠,남구,,,,매매,,,,,,,127.017376,37.56395189,apt_master_info,POINT(127.017376 37.56395189)
뉴서울3차,계양구,,,,매매,,,,,,,126.9070811,37.55591967,apt_master_info,POINT(126.9070811 37.55591967)
만수주공2단지,남동구,,,,매매,,,,,,,126.7341146,37.45764746,apt_master_info,POINT(126.7341146 37.45764746)
학마을서해,계양구,,,,매매,,,,,,,126.7399313,37.54451877,apt_master_info,POINT(126.7399313 37.54451877)
하이페리온2,양천구,,,,매매,,,,,,,126.8704045,37.52419934,apt_master_info,POINT(126.8704045 37.52419934)
태화강엑소디움,중구,,,,매매,,,,,,,129.3225739,35.55313624,apt_master_info,POINT(129.3225739 35.55313624)
태평2차,남동구,,,,매매,,,,,,,126.7522409,37.43543778,apt_master_info,POINT(126.7522409 37.43543778)
삼환2(삼환관교2단지),미추홀구,,,,매매,,,,,,,126.8544147,37.49478266,apt_master_info,POINT(126.8544147 37.49478266)
한화꿈에그린,달서구,,,,매매,,,,,,,128.4894475,35.86377186,apt_master_info,POINT(128.4894475 35.86377186)
마고정3단지센트레빌(310~322동)BL2-3,은평구,,,,매매,,,,,,,126.9156779,37.55775571,apt_master_info,POINT(126.9156779 37.55775571)
신길센트럴자이아파트,영등포구,,,,매매,,,,,,,126.9075317,37.50318175,apt_master_info,POINT(126.9075317 37.50318175)
힐탑더블시티,수영구,,,,매매,,,,,,,129.1136717,35.16307053,apt_master_info,POINT(129.1136717 35.16307053)
태안에버빌,금정구,,,,매매,,,,,,,129.089331,35.22147555,apt_master_info,POINT(129.089331 35.22147555)
한일,사상구,,,,매매,,,,,,,128.9940545,35.19324101,apt_master_info,POINT(128.9940545 35.19324101)
호반써밋1차,서구,,,,전세,,,,,,,126.7091521,37.59527099,apt_master_info,POINT(126.7091521 37.59527099)
연제SKVIEWCentral,연제구,,,,매매,,,,,,,127.1181845,37.50062079,apt_master_info,POINT(127.1181845 37.50062079)
한화1단지,부평구,,,,매매,,,,,,,126.7264615,37.53482535,apt_master_info,POINT(126.7264615 37.53482535)
신천역까사밀라102동,동구,,,,매매,,,,,,,126.907754,35.1380367,apt_master_info,POINT(126.907754 35.1380367)
아주,계양구,,,,매매,,,,,,,126.7402632,37.54892717,apt_master_info,POINT(126.7402632 37.54892717)
"상인동화,태왕,한양타운",달서구,,,,매매,,,,,,,128.5417705,35.81861082,apt_master_info,POINT(128.5417705 35.81861082)
성서5주공,달서구,,,,매매,,,,,,,128.520201,35.85768202,apt_master_info,POINT(128.520201 35.85768202)
풍성비치,동구,,,,매매,,,,,,,129.4137348,35.48189149,apt_master_info,POINT(129.4137348 35.48189149)
시범,영등포구,,,,매매,,,,,,,126.9371008,37.52071139,apt_master_info,POINT(126.9371008 37.52071139)
세양청구마을,남구,,,,매매,,,,,,,129.3506041,35.54525999,apt_master_info,POINT(129.3506041 35.54525999)
송도동일스위트,서구,,,,매매,,,,,,,129.0119851,35.08049601,apt_master_info,POINT(129.0119851 35.08049601)
풍경채,울주군,,,,매매,,,,,,,129.2439891,35.57582768,apt_master_info,POINT(129.2439891 35.57582768)
신정현대홈타운3,남구,,,,매매,,,,,,,129.3221005,35.53004407,apt_master_info,POINT(129.3221005 35.53004407)
가락타운3,사하구,,,,매매,,,,,,,128.9594608,35.10157722,apt_master_info,POINT(128.9594608 35.10157722)
월곡래미안루나밸리,성북구,,,,매매,,,,,,,127.0421217,37.59936615,apt_master_info,POINT(127.0421217 37.59936615)
예원아파트,구로구,,,,매매,,,,,,,126.8915683,37.50318853,apt_master_info,POINT(126.8915683 37.50318853)
서면DS·협성엘리시안아파트,부산진구,,,,매매,,,,,,,129.0579578,35.16457392,apt_master_info,POINT(129.0579578 35.16457392)
73신암시영,동구,,,,매매,,,,,,,128.6176073,35.87740137,apt_master_info,POINT(128.6176073 35.87740137)
이지더원2차,기장군,,,,매매,,,,,,,128.9913942,35.31342355,apt_master_info,POINT(128.9913942 35.31342355)
갈현동현대,은평구,,,,매매,,,,,,,126.9142103,37.62223269,apt_master_info,POINT(126.9142103 37.62223269)
솔빛마을주공2차,동구,,,,매매,,,,,,,126.637047,37.48085387,apt_master_info,POINT(126.637047 37.48085387)
그린빌4차,북구,,,,매매,,,,,,,128.5663038,35.93739827,apt_master_info,POINT(128.5663038 35.93739827)
담방마을,남동구,,,,매매,,,,,,,126.7371772,37.43847555,apt_master_info,POINT(126.7371772 37.43847555)
새동래3,동래구,,,,매매,,,,,,,129.0863883,35.19576625,apt_master_info,POINT(129.0863883 35.19576625)
진주2,서구,,,,전세,,,,,,,126.684282,37.49174058,apt_master_info,POINT(126.684282 37.49174058)
월성래미안,달서구,,,,전세,,,,,,,128.5285934,35.82036386,apt_master_info,POINT(128.5285934 35.82036386)
"승기마을,연수1차시영",연수구,,,,매매,,,,,,,126.6874736,37.41418959,apt_master_info,POINT(126.6874736 37.41418959)
한마을,유성구,,,,매매,,,,,,,127.3849825,36.43031738,apt_master_info,POINT(127.3849825 36.43031738)
개봉푸르지오,구로구,,,,매매,,,,,,,126.8481704,37.50032056,apt_master_info,POINT(126.8481704 37.50032056)
매천화성파크드림,북구,,,,매매,,,,,,,128.5432942,35.90949934,apt_master_info,POINT(128.5432942 35.90949934)
종암에스케이,성북구,,,,매매,,,,,,,127.037089,37.60092828,apt_master_info,POINT(127.037089 37.60092828)
피렌체뷰,부평구,,,,매매,,,,,,,126.726114,37.50155135,apt_master_info,POINT(126.726114 37.50155135)
루원호반베르디움더센트럴,서구,,,,매매,,,,,,,126.6679761,37.52873672,apt_master_info,POINT(126.6679761 37.52873672)
아크로타워스퀘어,영등포구,,,,매매,,,,,,,126.9071302,37.52349362,apt_master_info,POINT(126.9071302 37.52349362)
더샵파크시티,연제구,,,,매매,,,,,,,126.930072,37.57591318,apt_master_info,POINT(126.930072 37.57591318)
골든,부산진구,,,,매매,,,,,,,129.0615866,35.144757,apt_master_info,POINT(129.0615866 35.144757)
e편한세상 계양 더프리미어,계양구,,,,매매,,,,,,,127.0272608,37.64978687,apt_master_info,POINT(127.0272608 37.64978687)
동춘마을,연수구,,,,매매,,,,,,,126.6699253,37.41138417,apt_master_info,POINT(126.6699253 37.41138417)
래미안방배아트힐(1008-2),서초구,,,,매매,,,,,,,127.0051207,37.4776743,apt_master_info,POINT(127.0051207 37.4776743)
경남아너스빌,북구,,,,매매,,,,,,,129.0161446,35.24140197,apt_master_info,POINT(129.0161446 35.24140197)
진흥,미추홀구,,,,매매,,,,,,,126.68227,37.446361,apt_master_info,POINT(126.68227 37.446361)
힐스테이트레이크송도2차,연수구,,,,월세,,,,,,,126.6202267,37.39667405,apt_master_info,POINT(126.6202267 37.39667405)
에이원더시티,기장군,,,,매매,,,,,,,129.2181847,35.24172419,apt_master_info,POINT(129.2181847 35.24172419)
레이카운티(1단지),연제구,,,,월세,,,,,,,129.0664662,35.18744217,apt_master_info,POINT(129.0664662 35.18744217)
황금동해피하우스2IN1,수성구,,,,매매,,,,,,,126.873002,37.52432866,apt_master_info,POINT(126.873002 37.52432866)
신동아파밀리에1단지,동구,,,,매매,,,,,,,127.425452,36.34814765,apt_master_info,POINT(127.425452 36.34814765)
삼정그린코아,동래구,,,,매매,,,,,,,129.0522584,35.19802404,apt_master_info,POINT(129.0522584 35.19802404)
상인역모아엘가파크뷰,달서구,,,,월세,,,,,,,126.9198277,37.5965395,apt_master_info,POINT(126.9198277 37.5965395)
우정혁신도시KCC스위첸,중구,,,,매매,,,,,,,127.077392,37.6168498,apt_master_info,POINT(127.077392 37.6168498)
지에스그린자이1차,북구,,,,매매,,,,,,,126.8835754,35.21072483,apt_master_info,POINT(126.8835754 35.21072483)
배재현대,강동구,,,,전세,,,,,,,127.1520618,37.5565235,apt_master_info,POINT(127.1520618 37.5565235)
DMC우방,은평구,,,,매매,,,,,,,126.9031366,37.5819136,apt_master_info,POINT(126.9031366 37.5819136)
금천현대,금천구,,,,매매,,,,,,,126.8903509,37.46216013,apt_master_info,POINT(126.8903509 37.46216013)
대림2,마포구,,,,매매,,,,,,,126.8993707,37.55724196,apt_master_info,POINT(126.8993707 37.55724196)
e편한세상,서구,,,,매매,,,,,,,126.8783735,35.16419361,apt_master_info,POINT(126.8783735 35.16419361)
주례2차동일,사상구,,,,전세,,,,,,,129.0017104,35.15461901,apt_master_info,POINT(129.0017104 35.15461901)
거제1차현대홈타운,연제구,,,,월세,,,,,,,129.0712712,35.19294938,apt_master_info,POINT(129.0712712 35.19294938)
신정현대홈타운1,남구,,,,매매,,,,,,,127.0216345,37.56001954,apt_master_info,POINT(127.0216345 37.56001954)
고덕그라시움,강동구,,,,매매,,,,,,,127.1632811,37.55807276,apt_master_info,POINT(127.1632811 37.55807276)
중흥2차,광산구,,,,매매,,,,,,,126.8189102,35.2200955,apt_master_info,POINT(126.8189102 35.2200955)
성서보성화성타운,달서구,,,,전세,,,,,,,128.5035153,35.85674354,apt_master_info,POINT(128.5035153 35.85674354)
